2022,BCD,1,2022BCD0001,,,25-7-4,2004-07-25
2022,BCD,2,2022BCD0002,,,17-12-4,2004-12-17
2022,BCD,3,2022BCD0003,,,30-7-4,2004-07-30
2022,BCD,4,2022BCD0004,,,24-4-5,2005-04-24
2022,BCD,5,2022BCD0005,,,22-01-2005,2005-01-22
2022,BCD,6,2022BCD0006,,,21-9-2003,2003-09-21
2022,BCD,7,2022BCD0007,,,20-09-2003,2003-09-20
2022,BCD,8,2022BCD0008,,,25-01-2005,2005-01-25
2022,BCD,9,2022BCD0009,,,07-02-2004,2004-02-07
2022,BCD,10,2022BCD0010,,,09-11-2003,2003-11-09
2022,BCD,11,2022BCD0011,,,14-06-2001,2001-06-14
2022,BCD,12,2022BCD0012,,,11-02-2004,2004-02-11
2022,BCD,13,2022BCD0013,,,08-11-2002,2002-11-08
2022,BCD,14,2022BCD0014,,,21-09-2004,2004-09-21
2022,BCD,15,2022BCD0015,,,22-10-2003,2003-10-22
2022,BCD,16,2022BCD0016,,,15-01-2005,2005-01-15
2022,BCD,17,2022BCD0017,,,06-05-2003,2003-05-06
2022,BCD,18,2022BCD0018,,,25-10-2004,2004-10-25
2022,BCD,19,2022BCD0019,,,06-04-2004,2004-04-06
2022,BCD,20,2022BCD0020,,,25-02-2005,2005-02-25
2022,BCD,21,2022BCD0021,,,11-06-2004,2004-06-11
2022,BCD,22,2022BCD0022,,,10-05-2005,2005-05-10
2022,BCD,23,2022BCD0023,,,13-10-2004,2004-10-13
2022,BCD,24,2022BCD0024,,,14-04-2005,2005-04-14
2022,BCD,25,2022BCD0025,,,09-08-2005,2005-08-09
2022,BCD,26,2022BCD0026,,,19-07-2003,2003-07-19
2022,BCD,27,2022BCD0027,,,28-04-2004,2004-04-28
2022,BCD,28,2022BCD0028,,,20-11-2004,2004-11-20
2022,BCD,29,2022BCD0029,,,24-09-2003,2003-09-24
2022,BCD,30,2022BCD0030,,,14-05-2007,2007-05-14
2022,BCD,31,2022BCD0031,,,03-09-2004,2004-09-03
2022,BCD,32,2022BCD0032,,,29-01-2004,2004-01-29
2022,BCD,33,2022BCD0033,,,02-10-2004,2004-10-02
2022,BCD,34,2022BCD0034,,,13-06-2004,2004-06-13
2022,BCD,35,2022BCD0035,,,23-03-2004,2004-03-23
2022,BCD,36,2022BCD0036,,,5-6-2005,2005-06-05
2022,BCD,37,2022BCD0037,,,22-8-2005,2005-08-22
2022,BCD,38,2022BCD0038,,,26-11-2004,2004-11-26
2022,BCD,39,2022BCD0039,,,11-6-2004,2004-06-11
2022,BCD,40,2022BCD0040,,,29-10-2003,2003-10-29
2022,BCD,41,2022BCD0041,,,11-8-2004,2004-08-11
2022,BCD,42,2022BCD0042,,,17-6-2005,2005-06-17
2022,BCD,43,2022BCD0043,,,25-8-2003,2003-08-25
2022,BCD,44,2022BCD0044,,,24-1-2005,2005-01-24
2022,BCD,45,2022BCD0045,,,24-9-2003,2003-09-24
2022,BCD,46,2022BCD0046,,,14-10-2003,2003-10-14
2022,BCD,47,2022BCD0047,,,13-1-2005,2005-01-13
2022,BCD,48,2022BCD0048,,,27-2-2005,2005-02-27
2022,BCD,49,2022BCD0049,,,6-7-2003,2003-07-06
2022,BCD,50,2022BCD0050,,,24-5-2004,2004-05-24
2022,BCD,51,2022BCD0051,,,12-2-2004,2004-02-12
2022,BCD,52,2022BCD0052,,,5-1-2004,2004-01-05
2022,BCD,53,2022BCD0053,,,2-3-2004,2004-03-02
2022,BCD,54,2022BCD0054,,,6-5-2003,2003-05-06
2022,BCD,55,2022BCD0055,,,4-2-2005,2005-02-04
2022,BCD,56,2022BCD0056,,,4-8-2004,2004-08-04
2022,BCD,57,2022BCD0057,,,9-9-2003,2003-09-09
2022,BCD,58,2022BCD0058,,,4-6-2004,2004-06-04
2022,BCS,1,2022BCS0001,,,1-7-2004,2004-07-01
2022,BCS,2,2022BCS0002,,,14-3-2004,2004-03-14
2022,BCS,3,2022BCS0003,,,16-2-2005,2005-02-16
2022,BCS,4,2022BCS0004,,,30-01-2004,2004-01-30
2022,BCS,5,2022BCS0005,,,19-04-2004,2004-04-19
2022,BCS,6,2022BCS0006,,,16-02-2005,2005-02-16
2022,BCS,7,2022BCS0007,,,05-01-2005,2005-01-05
2022,BCS,8,2022BCS0008,,,24-02-2005,2005-02-24
2022,BCS,9,2022BCS0009,,,17-5-2004,2004-05-17
2022,BCS,10,2022BCS0010,,,4-12-2004,2004-12-04
2022,BCS,11,2022BCS0011,,,1-6-2004,2004-06-01
2022,BCS,12,2022BCS0012,,,27-9-2004,2004-09-27
2022,BCS,13,2022BCS0013,,,15-5-2003,2003-05-15
2022,BCS,14,2022BCS0014,,,15-2-2004,2004-02-15
2022,BCS,15,2022BCS0015,,,3-7-2002,2002-07-03
2022,BCS,16,2022BCS0016,,,24-4-2005,2005-04-24
2022,BCS,17,2022BCS0017,,,8-8-2004,2004-08-08
2022,BCS,18,2022BCS0018,,,16-6-2004,2004-06-16
2022,BCS,19,2022BCS0019,,,17-8-2003,2003-08-17
2022,BCS,20,2022BCS0020,,,1-8-2004,2004-08-01
2022,BCS,21,2022BCS0021,,,31-8-2004,2004-08-31
2022,BCS,22,2022BCS0022,,,7-9-2005,2005-09-07
2022,BCS,23,2022BCS0023,,,21-10-2004,2004-10-21
2022,BCS,24,2022BCS0024,,,18-11-2004,2004-11-18
2022,BCS,25,2022BCS0025,,,25-6-2005,2005-06-25
2022,BCS,26,2022BCS0026,,,6-9-2003,2003-09-06
2022,BCS,27,2022BCS0027,,,20-3-2004,2004-03-20
2022,BCS,28,2022BCS0028,,,1-3-2004,2004-03-01
2022,BCS,29,2022BCS0029,,,2-4-2003,2003-04-02
2022,BCS,30,2022BCS0030,,,14-5-2005,2005-05-14
2022,BCS,31,2022BCS0031,,,25-6-2005,2005-06-25
2022,BCS,32,2022BCS0032,,,28-8-2003,2003-08-28
2022,BCS,33,2022BCS0033,,,25-6-2005,2005-06-25
2022,BCS,34,2022BCS0034,,,13-4-2003,2003-04-13
2022,BCS,35,2022BCS0035,,,17-5-2004,2004-05-17
2022,BCS,36,2022BCS0036,,,14-10-2004,2004-10-14
2022,BCS,37,2022BCS0037,,,9-7-2003,2003-07-09
2022,BCS,38,2022BCS0038,,,19-11-2004,2004-11-19
2022,BCS,39,2022BCS0039,,,17-1-2005,2005-01-17
2022,BCS,40,2022BCS0040,,,10-8-2005,2005-08-10
2022,BCS,41,2022BCS0041,,,17-12-2003,2003-12-17
2022,BCS,42,2022BCS0042,,,14-5-2004,2004-05-14
2022,BCS,44,2022BCS0044,,,12-11-2003,2003-11-12
2022,BCS,45,2022BCS0045,,,3-7-2004,2004-07-03
2022,BCS,46,2022BCS0046,,,9-6-2003,2003-06-09
2022,BCS,47,2022BCS0047,,,15-4-2005,2005-04-15
2022,BCS,48,2022BCS0048,,,10-12-2003,2003-12-10
2022,BCS,49,2022BCS0049,,,25-5-2005,2005-05-25
2022,BCS,50,2022BCS0050,,,3-8-2004,2004-08-03
2022,BCS,51,2022BCS0051,,,3-3-2002,2002-03-03
2022,BCS,52,2022BCS0052,,,8-10-2004,2004-10-08
2022,BCS,53,2022BCS0053,,,3-8-2003,2003-08-03
2022,BCS,54,2022BCS0054,,,15-5-2004,2004-05-15
2022,BCS,55,2022BCS0055,,,5-4-2004,2004-04-05
2022,BCS,56,2022BCS0056,,,26-9-2004,2004-09-26
2022,BCS,57,2022BCS0057,,,12-12-2004,2004-12-12
2022,BCS,58,2022BCS0058,,,17-7-2003,2003-07-17
2022,BCS,59,2022BCS0059,,,26-2-2004,2004-02-26
2022,BCS,60,2022BCS0060,,,21-5-2003,2003-05-21
2022,BCS,61,2022BCS0061,,,1-5-2003,2003-05-01
2022,BCS,62,2022BCS0062,,,23-6-2004,2004-06-23
2022,BCS,63,2022BCS0063,,,4-2-2004,2004-02-04
2022,BCS,64,2022BCS0064,,,9-10-2004,2004-10-09
2022,BCS,65,2022BCS0065,,,16-8-2005,2005-08-16
2022,BCS,66,2022BCS0066,,,24-9-2003,2003-09-24
2022,BCS,67,2022BCS0067,,,22-2-2005,2005-02-22
2022,BCS,68,2022BCS0068,,,14-5-2004,2004-05-14
2022,BCS,69,2022BCS0069,,,15-12-2002,2002-12-15
2022,BCS,70,2022BCS0070,,,9-4-2003,2003-04-09
2022,BCS,71,2022BCS0071,,,9-10-2003,2003-10-09
2022,BCS,72,2022BCS0072,,,4-4-2004,2004-04-04
2022,BCS,73,2022BCS0073,,,25-3-2005,2005-03-25
2022,BCS,74,2022BCS0074,,,17-2-2005,2005-02-17
2022,BCS,75,2022BCS0075,,,21-7-2005,2005-07-21
2022,BCS,76,2022BCS0076,,,27-7-2004,2004-07-27
2022,BCS,77,2022BCS0077,,,5-7-2005,2005-07-05
2022,BCS,78,2022BCS0078,,,21-1-2003,2003-01-21
2022,BCS,79,2022BCS0079,,,5-5-2005,2005-05-05
2022,BCS,80,2022BCS0080,,,5-3-2005,2005-03-05
2022,BCS,81,2022BCS0081,,,29-7-2005,2005-07-29
2022,BCS,82,2022BCS0082,,,26-3-2003,2003-03-26
2022,BCY,1,2022BCY0001,,,28-10-2003,2003-10-28
2022,BCY,2,2022BCY0002,,,9-7-2003,2003-07-09
2022,BCY,3,2022BCY0003,,,10-12-2004,2004-12-10
2022,BCY,4,2022BCY0004,,,20-4-2005,2005-04-20
2022,BCY,5,2022BCY0005,,,27-5-2004,2004-05-27
2022,BCY,6,2022BCY0006,,,26-1-2004,2004-01-26
2022,BCY,7,2022BCY0007,,,20-7-2003,2003-07-20
2022,BCY,8,2022BCY0008,,,14-1-2005,2005-01-14
2022,BCY,9,2022BCY0009,,,3-3-2005,2005-03-03
2022,BCY,10,2022BCY0010,,,3-9-2004,2004-09-03
2022,BCY,11,2022BCY0011,,,14-12-2004,2004-12-14
2022,BCY,12,2022BCY0012,,,15-8-2004,2004-08-15
2022,BCY,13,2022BCY0013,,,24-9-2005,2005-09-24
2022,BCY,14,2022BCY0014,,,3-7-2004,2004-07-03
2022,BCY,15,2022BCY0015,,,22-10-2002,2002-10-22
2022,BCY,16,2022BCY0016,,,15-12-2003,2003-12-15
2022,BCY,17,2022BCY0017,,,10-10-2004,2004-10-10
2022,BCY,18,2022BCY0018,,,22-10-2004,2004-10-22
2022,BCY,19,2022BCY0019,,,10-7-2004,2004-07-10
2022,BCY,20,2022BCY0020,,,25-7-2005,2005-07-25
2022,BCY,21,2022BCY0021,,,18-4-2004,2004-04-18
2022,BCY,22,2022BCY0022,,,3-8-2004,2004-08-03
2022,BCY,23,2022BCY0023,,,22-4-2005,2005-04-22
2022,BCY,24,2022BCY0024,,,1-11-2003,2003-11-01
2022,BCY,25,2022BCY0025,,,20-9-2004,2004-09-20
2022,BCY,26,2022BCY0026,,,28-1-2004,2004-01-28
2022,BCY,27,2022BCY0027,,,24-7-2004,2004-07-24
2022,BCY,28,2022BCY0028,,,21-1-2005,2005-01-21
2022,BCY,29,2022BCY0029,,,25-3-2003,2003-03-25
2022,BCY,30,2022BCY0030,,,5-1-2005,2005-01-05
2022,BCY,31,2022BCY0031,,,28-9-2004,2004-09-28
2022,BCY,32,2022BCY0032,,,15-2-2005,2005-02-15
2022,BCY,33,2022BCY0033,,,13-10-2002,2002-10-13
2022,BCY,34,2022BCY0034,,,3-3-2005,2005-03-03
2022,BCY,35,2022BCY0035,,,4-4-2005,2005-04-04
2022,BCY,36,2022BCY0036,,,5-1-2005,2005-01-05
2022,BCY,37,2022BCY0037,,,9-6-2004,2004-06-09
2022,BCY,38,2022BCY0038,,,5-9-2005,2005-09-05
2022,BCY,39,2022BCY0039,,,14-2-2005,2005-02-14
2022,BCY,40,2022BCY0040,,,8-2-2005,2005-02-08
2022,BCY,41,2022BCY0041,,,27-8-2003,2003-08-27
2022,BCY,42,2022BCY0042,,,6-12-2004,2004-12-06
2022,BCY,43,2022BCY0043,,,8-10-2004,2004-10-08
2022,BCY,44,2022BCY0044,,,17-1-2003,2003-01-17
2022,BCY,45,2022BCY0045,,,20-9-2004,2004-09-20
2022,BCY,46,2022BCY0046,,,17-10-2003,2003-10-17
2022,BCY,47,2022BCY0047,,,29-10-2004,2004-10-29
2022,BCY,48,2022BCY0048,,,8-11-2004,2004-11-08
2022,BCY,49,2022BCY0049,,,19-12-2003,2003-12-19
2022,BCY,50,2022BCY0050,,,8-9-2004,2004-09-08
2022,BCY,51,2022BCY0051,,,24-9-2003,2003-09-24
2022,BCY,52,2022BCY0052,,,31-7-2004,2004-07-31
2022,BCY,53,2022BCY0053,,,4-5-2005,2005-05-04
2022,BCY,54,2022BCY0054,,,23-5-2003,2003-05-23
2022,BCY,55,2022BCY0055,,,31-12-2003,2003-12-31
2022,BCY,56,2022BCY0056,,,25-8-2005,2005-08-25
2022,BCY,57,2022BCY0057,,,19-12-2004,2004-12-19
2022,BCY,58,2022BCY0058,,,19-5-2004,2004-05-19
2022,BCY,59,2022BCY0059,,,15-6-2005,2005-06-15
2022,BCY,60,2022BCY0060,,,28-4-2004,2004-04-28
2022,BCY,61,2022BCY0061,,,5-8-2005,2005-08-05
2022,BCY,62,2022BCY0062,,,23-1-2005,2005-01-23
2022,BCY,63,2022BCY0063,,,17-3-2003,2003-03-17
2022,BCY,64,2022BCY0064,,,30-12-2003,2003-12-30
2022,BEC,1,2022BEC0001,,,14-4-2004,2004-04-14
2022,BEC,2,2022BEC0002,,,2-9-2004,2004-09-02
2022,BEC,3,2022BEC0003,,,20-9-2004,2004-09-20
2022,BEC,4,2022BEC0004,,,15-8-2003,2003-08-15
2022,BEC,5,2022BEC0005,,,21-10-2004,2004-10-21
2022,BEC,6,2022BEC0006,,,24-10-2004,2004-10-24
2022,BEC,7,2022BEC0007,,,28-9-2003,2003-09-28
2022,BEC,8,2022BEC0008,,,30-4-2003,2003-04-30
2022,BEC,9,2022BEC0009,,,29-12-2004,2004-12-29
2022,BEC,10,2022BEC0010,,,21-9-2003,2003-09-21
2022,BEC,11,2022BEC0011,,,20-4-2003,2003-04-20
2022,BEC,12,2022BEC0012,,,13-6-2005,2005-06-13
2022,BEC,13,2022BEC0013,,,11-11-2003,2003-11-11
2022,BEC,14,2022BEC0014,,,12-4-2001,2001-04-12
2022,BEC,15,2022BEC0015,,,30-7-2003,2003-07-30
2022,BEC,16,2022BEC0016,,,11-10-2004,2004-10-11
2022,BEC,17,2022BEC0017,,,18-8-2002,2002-08-18
2022,BEC,18,2022BEC0018,,,10-2-2005,2005-02-10
2022,BEC,19,2022BEC0019,,,28-8-2004,2004-08-28
2022,BEC,20,2022BEC0020,,,14-6-2005,2005-06-14
2022,BEC,22,2022BEC0022,,,14-10-2004,2004-10-14
2022,BEC,23,2022BEC0023,,,11-4-2003,2003-04-11
2022,BEC,24,2022BEC0024,,,20-8-2005,2005-08-20
2022,BEC,25,2022BEC0025,,,5-2-2004,2004-02-05
2022,BEC,26,2022BEC0026,,,11-10-2004,2004-10-11
2022,BEC,27,2022BEC0027,,,22-11-2004,2004-11-22
2022,BEC,28,2022BEC0028,,,25-8-2004,2004-08-25
2022,BEC,29,2022BEC0029,,,5-11-2005,2005-11-05
2022,BEC,30,2022BEC0030,,,1-9-2004,2004-09-01
2022,BEC,31,2022BEC0031,,,8-2-2003,2003-02-08
2022,BEC,32,2022BEC0032,,,29-6-2005,2005-06-29
2022,BEC,33,2022BEC0033,,,26-2-2004,2004-02-26
2022,BEC,34,2022BEC0034,,,15-2-2003,2003-02-15
2022,BEC,35,2022BEC0035,,,12-8-2004,2004-08-12
2022,BEC,36,2022BEC0036,,,21-12-2004,2004-12-21
2022,BEC,37,2022BEC0037,,,5-8-2004,2004-08-05
2022,BEC,38,2022BEC0038,,,9-8-2004,2004-08-09
2022,BEC,39,2022BEC0039,,,29-9-2003,2003-09-29
2022,BEC,40,2022BEC0040,,,10-6-2003,2003-06-10
2022,BEC,41,2022BEC0041,,,19-10-2003,2003-10-19
2022,BEC,42,2022BEC0042,,,18-10-2002,2002-10-18
2022,BEC,43,2022BEC0043,,,13-2-2004,2004-02-13
2022,BEC,44,2022BEC0044,,,29-6-2004,2004-06-29
2022,BEC,45,2022BEC0045,,,4-11-2003,2003-11-04
2022,BEC,46,2022BEC0046,,,20-1-2004,2004-01-20
2022,BEC,47,2022BEC0047,,,18-4-2002,2002-04-18
2022,BEC,49,2022BEC0049,,,26-1-2004,2004-01-26
2022,BEC,50,2022BEC0050,,,18-8-2004,2004-08-18
2022,BEC,51,2022BEC0051,,,9-11-2003,2003-11-09
2022,BEC,52,2022BEC0052,,,3-9-2004,2004-09-03
2022,BEC,53,2022BEC0053,,,24-4-2002,2002-04-24
2022,BEC,54,2022BEC0054,,,28-1-2003,2003-01-28
2022,BEC,55,2022BEC0055,,,25-1-2004,2004-01-25
2022,BEC,56,2022BEC0056,,,28-6-2004,2004-06-28
2022,BEC,57,2022BEC0057,,,14-1-2003,2003-01-14